mes,banco,rango_orden,rango_monto,suma_tasa_credito,total_creditos,registros_fuente,fecha_minima,fecha_maxima,tasa_ponderada
2024-04,Banco GNB Sudameris,6,Mayor a 100 SMLMV,23.4,1,1,2024-04-19,2024-04-19,23.4
2024-04,Banco Mundo Mujer,1,Menor o igual a 3 SMLMV,127400.36000000002,3855,2369,2024-04-05,2024-04-26,33.04808300907912
2024-04,Banco Mundo Mujer,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,65286.44,1975,1084,2024-04-05,2024-04-26,33.056425316455694
2024-04,Banco Mundo Mujer,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,21805.14,661,428,2024-04-05,2024-04-26,32.988108925869895
2024-04,Banco Mundo Mujer,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,462.27000000000004,14,14,2024-04-05,2024-04-26,33.019285714285715
2024-04,Banco Pichincha,1,Menor o igual a 3 SMLMV,19.0,1,1,2024-04-12,2024-04-12,19.0
2024-04,Banco Pichincha,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,19.0,1,1,2024-04-26,2024-04-26,19.0
2024-04,Banco Popular,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,120.73,4,4,2024-04-12,2024-04-26,30.1825
2024-04,Banco Popular,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,169.16,6,6,2024-04-05,2024-04-26,28.19333333333333
2024-04,Banco Popular,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,193.04,7,7,2024-04-05,2024-04-26,27.577142857142857
2024-04,Banco Popular,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,75.28999999999999,3,3,2024-04-05,2024-04-26,25.096666666666664
2024-04,Banco Popular,6,Mayor a 100 SMLMV,25.93,1,1,2024-04-05,2024-04-05,25.93
2024-04,Banco Serfinanza,1,Menor o igual a 3 SMLMV,1076.89,51,43,2024-04-05,2024-04-26,21.115490196078433
2024-04,Banco Serfinanza,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,3167.38,151,107,2024-04-05,2024-04-26,20.976026490066225
2024-04,Banco Serfinanza,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,1365.45,60,55,2024-04-05,2024-04-26,22.7575
2024-04,Banco Serfinanza,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,696.44,33,30,2024-04-05,2024-04-26,21.104242424242425
2024-04,Banco Serfinanza,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,304.65000000000003,15,15,2024-04-05,2024-04-26,20.310000000000002
2024-04,Banco Serfinanza,6,Mayor a 100 SMLMV,57.91,3,3,2024-04-12,2024-04-26,19.30333333333333
2024-04,Banco Unión,1,Menor o igual a 3 SMLMV,164.60000000000002,5,5,2024-04-05,2024-04-19,32.92
2024-04,Banco Unión,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,117.08,4,4,2024-04-05,2024-04-26,29.27
2024-04,Banco Unión,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,32.92,1,1,2024-04-12,2024-04-12,32.92
2024-04,Banco Unión,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,32.92,1,1,2024-04-05,2024-04-05,32.92
2024-04,Banco Unión,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,32.92,1,1,2024-04-12,2024-04-12,32.92
2024-04,Banco de Bogotá,1,Menor o igual a 3 SMLMV,375997.38,11658,4584,2024-04-05,2024-04-26,32.252305712815236
2024-04,Banco de Bogotá,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,282845.74,8887,3421,2024-04-05,2024-04-26,31.82690896815573
2024-04,Banco de Bogotá,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,191019.55,6149,2479,2024-04-05,2024-04-26,31.065140673280208
2024-04,Banco de Bogotá,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,79530.59,2820,1341,2024-04-05,2024-04-26,28.20233687943262
2024-04,Banco de Bogotá,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,50472.94,2117,1149,2024-04-05,2024-04-26,23.8417288615966
2024-04,Banco de Bogotá,6,Mayor a 100 SMLMV,3094.0,173,126,2024-04-05,2024-04-26,17.884393063583815
2024-04,Banco de Occidente,1,Menor o igual a 3 SMLMV,1549.53,53,50,2024-04-05,2024-04-26,29.236415094339623
2024-04,Banco de Occidente,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,4332.82,152,119,2024-04-05,2024-04-26,28.505394736842103
2024-04,Banco de Occidente,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,10742.26,380,242,2024-04-05,2024-04-26,28.269105263157897
2024-04,Banco de Occidente,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,18129.53,669,316,2024-04-05,2024-04-26,27.09944693572496
2024-04,Banco de Occidente,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,37949.99,1582,621,2024-04-05,2024-04-26,23.98861567635904
2024-04,Banco de Occidente,6,Mayor a 100 SMLMV,4231.43,194,107,2024-04-05,2024-04-26,21.811494845360826
2024-04,Bancolombia,1,Menor o igual a 3 SMLMV,501227.97000000003,16469,4259,2024-04-05,2024-04-26,30.434632946748437
2024-04,Bancolombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,123598.08,4361,1455,2024-04-05,2024-04-26,28.341683100206374
2024-04,Bancolombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,160513.88,5808,1661,2024-04-05,2024-04-26,27.636687327823694
2024-04,Bancolombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,162866.87,6057,1682,2024-04-05,2024-04-26,26.88903252435199
2024-04,Bancolombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,128705.76,5084,1933,2024-04-05,2024-04-26,25.315845790715972
2024-04,Bancolombia,6,Mayor a 100 SMLMV,13719.4,602,432,2024-04-05,2024-04-26,22.78970099667774
2024-04,Bancoomeva,1,Menor o igual a 3 SMLMV,2307.21,82,73,2024-04-05,2024-04-26,28.13670731707317
2024-04,Bancoomeva,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,5496.92,196,152,2024-04-05,2024-04-26,28.045510204081634
2024-04,Bancoomeva,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,11950.52,428,303,2024-04-05,2024-04-26,27.92177570093458
2024-04,Bancoomeva,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,17625.64,642,390,2024-04-05,2024-04-26,27.454267912772586
2024-04,Bancoomeva,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,13340.63,496,366,2024-04-05,2024-04-26,26.8964314516129
2024-04,Bancoomeva,6,Mayor a 100 SMLMV,157.26,6,6,2024-04-19,2024-04-26,26.209999999999997
2024-04,Coopcentral,1,Menor o igual a 3 SMLMV,26.5,1,1,2024-04-12,2024-04-12,26.5
2024-04,Coopcentral,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,29.0,1,1,2024-04-05,2024-04-05,29.0
2024-04,Coopcentral,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,29.0,1,1,2024-04-05,2024-04-05,29.0
2024-04,Coopcentral,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,116.5,5,5,2024-04-05,2024-04-19,23.3
2024-04,Coopcentral,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,29.0,1,1,2024-04-26,2024-04-26,29.0
2024-04,Coopcentral,6,Mayor a 100 SMLMV,16.0,1,1,2024-04-26,2024-04-26,16.0
2024-04,Finandina,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,881.11,32,30,2024-04-05,2024-04-26,27.5346875
2024-04,Finandina,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,3605.5,146,119,2024-04-05,2024-04-26,24.695205479452056
2024-04,Finandina,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,6913.23,297,240,2024-04-05,2024-04-26,23.276868686868685
2024-04,Finandina,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,784.47,36,31,2024-04-05,2024-04-26,21.790833333333335
2024-04,Itaú,1,Menor o igual a 3 SMLMV,213.45,8,7,2024-04-05,2024-04-26,26.68125
2024-04,Itaú,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1044.3600000000001,37,35,2024-04-05,2024-04-26,28.22594594594595
2024-04,Itaú,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,2298.15,87,69,2024-04-05,2024-04-26,26.415517241379312
2024-04,Itaú,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,4340.28,170,111,2024-04-05,2024-04-26,25.53105882352941
2024-04,Itaú,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,10470.130000000001,424,271,2024-04-05,2024-04-26,24.69370283018868
2024-04,Itaú,6,Mayor a 100 SMLMV,3530.61,152,119,2024-04-05,2024-04-26,23.227697368421055
2024-04,Lulo Bank,1,Menor o igual a 3 SMLMV,30602.11,1347,664,2024-04-05,2024-04-26,22.718715664439497
2024-04,Lulo Bank,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,20623.02,795,426,2024-04-05,2024-04-26,25.94090566037736
2024-04,Lulo Bank,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,26418.49,992,482,2024-04-05,2024-04-26,26.63154233870968
2024-04,Lulo Bank,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,5847.53,247,151,2024-04-05,2024-04-26,23.67421052631579
2024-04,Lulo Bank,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,1893.06,80,54,2024-04-05,2024-04-26,23.663249999999998
2024-05,BBVA Colombia,1,Menor o igual a 3 SMLMV,32310.14,1121,613,2024-05-03,2024-05-31,28.822604817127566
2024-05,BBVA Colombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,38843.97,1369,716,2024-05-03,2024-05-31,28.373973703433165
2024-05,BBVA Colombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,49618.02,1763,861,2024-05-03,2024-05-31,28.14408394781622
2024-05,BBVA Colombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,37124.47,1362,753,2024-05-03,2024-05-31,27.257320117474304
2024-05,BBVA Colombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,26976.829999999998,1058,678,2024-05-03,2024-05-31,25.497948960302455
2024-05,BBVA Colombia,6,Mayor a 100 SMLMV,750.2,35,32,2024-05-03,2024-05-31,21.434285714285714
2024-05,Bancien,1,Menor o igual a 3 SMLMV,912.99,29,24,2024-05-03,2024-05-31,31.482413793103447
2024-05,Bancien,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,6560.110000000001,209,158,2024-05-03,2024-05-31,31.388086124401916
2024-05,Bancien,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,9540.050000000001,303,221,2024-05-03,2024-05-31,31.48531353135314
2024-05,Banco AV Villas,1,Menor o igual a 3 SMLMV,3874.39,142,117,2024-05-03,2024-05-31,27.28443661971831
2024-05,Banco AV Villas,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,5911.33,220,170,2024-05-03,2024-05-31,26.869681818181817
2024-05,Banco AV Villas,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,7987.6,312,225,2024-05-03,2024-05-31,25.601282051282052
2024-05,Banco AV Villas,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,6115.1900000000005,262,183,2024-05-03,2024-05-31,23.340419847328246
2024-05,Banco AV Villas,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,4996.44,235,165,2024-05-03,2024-05-31,21.261446808510637
2024-05,Banco AV Villas,6,Mayor a 100 SMLMV,341.15,18,18,2024-05-03,2024-05-31,18.952777777777776
2024-05,Banco Agrario,1,Menor o igual a 3 SMLMV,978.9,35,35,2024-05-03,2024-05-31,27.968571428571426
2024-05,Banco Agrario,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,3664.14,132,131,2024-05-03,2024-05-31,27.758636363636363
2024-05,Banco Agrario,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,3812.7,149,149,2024-05-03,2024-05-31,25.588590604026844
2024-05,Banco Agrario,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,1468.6200000000001,57,57,2024-05-03,2024-05-31,25.76526315789474
2024-05,Banco Agrario,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,473.04,18,18,2024-05-03,2024-05-31,26.28
2024-05,Banco Caja Social,1,Menor o igual a 3 SMLMV,82421.18000000001,2660,1878,2024-05-03,2024-05-31,30.985406015037597
2024-05,Banco Caja Social,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,56627.54,1918,1386,2024-05-03,2024-05-31,29.524264859228364
2024-05,Banco Caja Social,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,44463.11,1661,1115,2024-05-03,2024-05-31,26.76888019265503
2024-05,Banco Caja Social,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,14144.0,590,420,2024-05-03,2024-05-31,23.972881355932202
2024-05,Banco Caja Social,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,5262.83,256,213,2024-05-03,2024-05-31,20.5579296875
2024-05,Banco Caja Social,6,Mayor a 100 SMLMV,48.7,3,3,2024-05-24,2024-05-31,16.233333333333334
2024-05,Banco Contactar,1,Menor o igual a 3 SMLMV,10780.27,342,305,2024-05-03,2024-05-31,31.52125730994152
2024-05,Banco Contactar,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,7407.45,235,208,2024-05-03,2024-05-31,31.521063829787234
2024-05,Banco Contactar,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,535.88,17,17,2024-05-03,2024-05-31,31.52235294117647
2024-05,Banco Davibank,1,Menor o igual a 3 SMLMV,2612.64,84,84,2024-05-03,2024-05-31,31.10285714285714
2024-05,Banco Davibank,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,7004.72,228,223,2024-05-03,2024-05-31,30.72245614035088
2024-05,Banco Davibank,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,20704.95,678,665,2024-05-03,2024-05-31,30.538274336283187
2024-05,Banco Davibank,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,33206.58,1114,977,2024-05-03,2024-05-31,29.80842010771993
2024-05,Banco Davibank,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,54816.29,1950,1029,2024-05-03,2024-05-31,28.110917948717947
2024-05,Banco Davibank,6,Mayor a 100 SMLMV,146077.48,5620,312,2024-05-03,2024-05-31,25.99243416370107
2024-05,Banco Davivienda,1,Menor o igual a 3 SMLMV,192709.89,6706,2186,2024-05-03,2024-05-31,28.736935580077546
2024-05,Banco Davivienda,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,178758.07,6498,2815,2024-05-03,2024-05-31,27.509706063404124
2024-05,Banco Davivienda,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,174287.89,6509,2757,2024-05-03,2024-05-31,26.776446458749426
2024-05,Banco Davivienda,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,135493.8,5509,2471,2024-05-03,2024-05-31,24.5949900163369
2024-05,Banco Davivienda,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,69176.17,3138,1658,2024-05-03,2024-05-31,22.044668578712557
2024-05,Banco Davivienda,6,Mayor a 100 SMLMV,546.55,29,25,2024-05-03,2024-05-31,18.846551724137928
2024-05,Banco Falabella,1,Menor o igual a 3 SMLMV,185534.49,5983,1992,2024-05-03,2024-05-31,31.010277452782884
2024-05,Banco Falabella,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,186432.73,5987,1696,2024-05-03,2024-05-31,31.139590780023386
2024-05,Banco Falabella,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,44867.0,1508,919,2024-05-03,2024-05-31,29.7526525198939
2024-05,Banco Falabella,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,25200.28,861,595,2024-05-03,2024-05-31,29.26861788617886
2024-05,Banco Falabella,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,5534.05,198,174,2024-05-03,2024-05-31,27.949747474747475
2024-05,Banco GNB Sudameris,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,49.33,2,2,2024-05-10,2024-05-17,24.665
2024-05,Banco GNB Sudameris,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,117.06,5,5,2024-05-03,2024-05-31,23.412
2024-05,Banco GNB Sudameris,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,68.37,3,3,2024-05-24,2024-05-31,22.790000000000003
2024-05,Banco Mundo Mujer,1,Menor o igual a 3 SMLMV,136185.93,4300,2686,2024-05-03,2024-05-31,31.671146511627907
2024-05,Banco Mundo Mujer,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,74777.35,2362,1299,2024-05-03,2024-05-31,31.658488569009318
2024-05,Banco Mundo Mujer,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,24587.75,779,549,2024-05-03,2024-05-31,31.563222079589217
2024-05,Banco Mundo Mujer,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,536.07,17,17,2024-05-03,2024-05-31,31.533529411764707
2024-05,Banco Popular,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,31.48,1,1,2024-05-31,2024-05-31,31.48
2024-05,Banco Popular,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,141.96,5,4,2024-05-10,2024-05-31,28.392000000000003
2024-05,Banco Popular,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,171.6,6,6,2024-05-10,2024-05-31,28.599999999999998
2024-05,Banco Popular,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,23.43,1,1,2024-05-24,2024-05-24,23.43
2024-05,Banco Popular,6,Mayor a 100 SMLMV,25.93,1,1,2024-05-17,2024-05-17,25.93
2024-05,Banco Santander,1,Menor o igual a 3 SMLMV,0.0,1,1,2024-05-17,2024-05-17,0.0
2024-05,Banco Santander,6,Mayor a 100 SMLMV,21.02,1,1,2024-05-17,2024-05-17,21.02
2024-05,Banco Serfinanza,1,Menor o igual a 3 SMLMV,814.9200000000001,39,36,2024-05-03,2024-05-31,20.895384615384618
2024-05,Banco Serfinanza,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2998.53,140,125,2024-05-03,2024-05-31,21.41807142857143
2024-05,Banco Serfinanza,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,1103.95,50,46,2024-05-03,2024-05-31,22.079
2024-05,Banco Serfinanza,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,633.4200000000001,30,28,2024-05-03,2024-05-31,21.114
2024-05,Banco Serfinanza,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,234.68,11,11,2024-05-03,2024-05-31,21.334545454545456
2024-05,Banco Serfinanza,6,Mayor a 100 SMLMV,62.12,3,3,2024-05-03,2024-05-17,20.706666666666667
2024-05,Banco Unión,1,Menor o igual a 3 SMLMV,93.58,3,3,2024-05-10,2024-05-31,31.19333333333333
2024-05,Banco Unión,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,156.32,5,5,2024-05-10,2024-05-31,31.264
2024-05,Banco Unión,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,187.32,6,6,2024-05-03,2024-05-31,31.22
2024-05,Banco Unión,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,62.95,2,2,2024-05-10,2024-05-24,31.475
2024-05,Banco Unión,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,52.35,2,2,2024-05-10,2024-05-17,26.175
2024-05,Banco de Bogotá,1,Menor o igual a 3 SMLMV,418799.82,13545,4801,2024-05-03,2024-05-31,30.919145071982282
2024-05,Banco de Bogotá,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,325846.13,10609,3764,2024-05-03,2024-05-31,30.71412291450655
2024-05,Banco de Bogotá,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,239282.82,7931,2878,2024-05-03,2024-05-31,30.170573698146516
2024-05,Banco de Bogotá,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,89111.86,3175,1393,2024-05-03,2024-05-31,28.066727559055117
2024-05,Banco de Bogotá,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,57041.52,2384,1294,2024-05-03,2024-05-31,23.926812080536912
2024-05,Banco de Bogotá,6,Mayor a 100 SMLMV,3443.16,197,153,2024-05-03,2024-05-31,17.477969543147207
2024-05,Banco de Occidente,1,Menor o igual a 3 SMLMV,1775.81,63,59,2024-05-03,2024-05-31,28.187460317460317
2024-05,Banco de Occidente,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,4133.28,151,119,2024-05-03,2024-05-31,27.372715231788078
2024-05,Banco de Occidente,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,10682.41,398,259,2024-05-03,2024-05-31,26.840226130653267
2024-05,Banco de Occidente,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,17785.97,694,345,2024-05-03,2024-05-31,25.62819884726225
2024-05,Banco de Occidente,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,43665.13,1909,711,2024-05-03,2024-05-31,22.87330015715034
2024-05,Banco de Occidente,6,Mayor a 100 SMLMV,5924.68,284,168,2024-05-03,2024-05-31,20.861549295774648
2024-05,Bancolombia,1,Menor o igual a 3 SMLMV,697348.59,23385,6265,2024-05-03,2024-05-31,29.820337395766515
2024-05,Bancolombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,156390.91,5589,2034,2024-05-03,2024-05-31,27.981912685632494
2024-05,Bancolombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,162178.28,6037,1840,2024-05-03,2024-05-31,26.86405168129866
2024-05,Bancolombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,159976.55,6135,1738,2024-05-03,2024-05-31,26.07604726976365
2024-05,Bancolombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,130528.53,5351,2169,2024-05-03,2024-05-31,24.39329658007849
2024-05,Bancolombia,6,Mayor a 100 SMLMV,14674.6,667,471,2024-05-03,2024-05-31,22.000899550224887
2024-05,Bancoomeva,1,Menor o igual a 3 SMLMV,2151.92,77,69,2024-05-03,2024-05-31,27.94701298701299
2024-05,Bancoomeva,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,5582.7,196,161,2024-05-03,2024-05-31,28.48316326530612
2024-05,Bancoomeva,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,13214.62,472,329,2024-05-03,2024-05-31,27.997076271186444
2024-05,Bancoomeva,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,18130.79,659,435,2024-05-03,2024-05-31,27.51257966616085
2024-05,Bancoomeva,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,15455.17,573,427,2024-05-03,2024-05-31,26.97237347294939
2024-05,Bancoomeva,6,Mayor a 100 SMLMV,335.34000000000003,13,13,2024-05-03,2024-05-31,25.795384615384616
2024-05,Coopcentral,1,Menor o igual a 3 SMLMV,56.0,2,2,2024-05-03,2024-05-31,28.0
2024-05,Coopcentral,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,57.0,2,2,2024-05-24,2024-05-31,28.5
2024-05,Coopcentral,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,28.0,1,1,2024-05-17,2024-05-17,28.0
2024-05,Coopcentral,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,44.0,3,3,2024-05-10,2024-05-31,14.666666666666666
2024-05,Coopcentral,6,Mayor a 100 SMLMV,20.0,1,1,2024-05-03,2024-05-03,20.0
2024-05,Finandina,1,Menor o igual a 3 SMLMV,105.01,4,4,2024-05-17,2024-05-31,26.2525
2024-05,Finandina,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1240.89,47,47,2024-05-03,2024-05-31,26.401914893617022
2024-05,Finandina,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,5122.53,208,168,2024-05-03,2024-05-31,24.627548076923077
2024-05,Finandina,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,9423.91,402,306,2024-05-03,2024-05-31,23.442562189054726
2024-05,Finandina,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,1030.6,46,41,2024-05-03,2024-05-31,22.404347826086955
2024-05,Finandina,6,Mayor a 100 SMLMV,36.02,2,2,2024-05-17,2024-05-17,18.01
2024-05,Itaú,1,Menor o igual a 3 SMLMV,222.47,9,9,2024-05-03,2024-05-31,24.718888888888888
2024-05,Itaú,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1128.64,42,37,2024-05-03,2024-05-31,26.872380952380954
2024-05,Itaú,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,2572.67,100,72,2024-05-03,2024-05-31,25.7267
2024-05,Itaú,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,4951.3,204,139,2024-05-03,2024-05-31,24.27107843137255
2024-05,Itaú,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,13854.82,599,367,2024-05-03,2024-05-31,23.12991652754591
2024-05,Itaú,6,Mayor a 100 SMLMV,4458.0,208,159,2024-05-03,2024-05-31,21.432692307692307
2024-05,Lulo Bank,1,Menor o igual a 3 SMLMV,64336.4,2561,1245,2024-05-03,2024-05-31,25.1215931276845
2024-05,Lulo Bank,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,50688.36,1962,898,2024-05-03,2024-05-31,25.835045871559633
2024-05,Lulo Bank,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,47966.47,1917,798,2024-05-03,2024-05-31,25.021632759520084
2024-05,Lulo Bank,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,6785.42,299,167,2024-05-03,2024-05-31,22.69371237458194
2024-05,Lulo Bank,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,838.58,38,30,2024-05-03,2024-05-31,22.067894736842106
2024-05,MiBanco,1,Menor o igual a 3 SMLMV,31.23,1,1,2024-05-17,2024-05-17,31.23
2024-05,MiBanco,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,62.46,2,2,2024-05-10,2024-05-17,31.23
2024-06,BBVA Colombia,1,Menor o igual a 3 SMLMV,15074.66,535,316,2024-06-07,2024-06-28,28.17693457943925
2024-06,BBVA Colombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,18273.97,658,376,2024-06-07,2024-06-28,27.77199088145897
2024-06,BBVA Colombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,24421.829999999998,902,474,2024-06-07,2024-06-28,27.07519955654102
2024-06,BBVA Colombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,20346.56,774,469,2024-06-07,2024-06-28,26.287545219638243
2024-06,BBVA Colombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,14864.92,602,409,2024-06-07,2024-06-28,24.692558139534885
2024-06,BBVA Colombia,6,Mayor a 100 SMLMV,579.21,28,27,2024-06-07,2024-06-28,20.68607142857143
2024-06,Bancien,1,Menor o igual a 3 SMLMV,524.28,17,17,2024-06-07,2024-06-28,30.84
2024-06,Bancien,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2313.0,75,60,2024-06-07,2024-06-28,30.84
2024-06,Bancien,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,2960.64,96,74,2024-06-07,2024-06-28,30.84
2024-06,Banco AV Villas,1,Menor o igual a 3 SMLMV,2908.02,104,95,2024-06-07,2024-06-28,27.96173076923077
