number,value,params_alpha,user_attrs_mae_valid,user_attrs_rmse_valid,user_attrs_smape_valid,state,nivel,familia,params_l1_ratio,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_l2_regularization,params_learning_rate,params_max_iter,params_max_leaf_nodes,params_colsample_bytree,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample
23,0.6861800050006944,4.232247383795248,1.718860458774486,2.0686982927698314,9.363639916648046,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
24,0.6191897055157436,50.54115717447489,1.9557870325503897,2.278826129714937,10.53684995705428,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
25,0.7259625570488687,0.2219772053588687,1.38529278723568,1.933133307474207,7.633534579794933,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
26,0.7277946897019051,0.7245191587232096,1.4637596386180065,1.926660293656426,8.012740541570814,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
27,0.7198532852759865,0.006847141440387159,1.3406430380047132,1.954562748467982,7.426580888573637,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
28,0.6918389943391683,3.668991381341545,1.6951261548034287,2.049961439190076,9.23353810497922,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
29,0.7199498918469498,0.009181791932246278,1.3411682282666253,1.9542257109866217,7.429054190769378,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
30,0.7238749918516463,0.12655727227567934,1.366259634299344,1.9404824591226257,7.543548237348433,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
31,0.7283346263262749,0.49482570399500975,1.4314238310659457,1.9247485182595863,7.852417921790074,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
32,0.7283300909749757,0.5805293293523074,1.4439521711685275,1.9247645846690473,7.915027257984986,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
33,0.7264697077428554,0.902766693043203,1.4855829084142376,1.9313436908789454,8.11907244679017,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
34,0.6834331966351506,4.530694515469078,1.7299899962874576,2.0777320349123034,9.424059267550271,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
35,0.7233314099040358,0.10683647321500514,1.362303440253586,1.9423915448377358,7.525912399237655,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
36,0.7202737569184894,0.017154771605244215,1.3429385215843426,1.9530953980200216,7.437364487335412,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
