nivel,serie_id,primer_mes,ultimo_mes,meses_observados,observaciones_modelables,creditos_total,creditos_mediana,tasa_minima,tasa_maxima,tasa_std,meses_esperados,cobertura_meses,apta_modelo
banco,Lulo Bank,2023-09,2026-02,30,27,158516,5153.0,20.75282140064783,30.66532791642484,3.3414320369387522,30,1.0,True
banco,Banco de Occidente,2023-09,2026-02,30,27,81332,2410.0,19.24805647341544,29.75138857142857,3.42205175680702,30,1.0,True
banco,Banco AV Villas,2023-09,2026-02,30,27,77228,2109.5,18.868521536670546,29.14957661290323,3.355590940957307,30,1.0,True
banco,Itaú,2023-09,2026-02,30,27,43631,1436.0,17.998195625759415,26.403834808259585,2.681922094256263,30,1.0,True
banco,Bancoomeva,2023-09,2026-02,30,27,33875,1020.0,17.015150732127477,29.23279469164715,3.9350837575811366,30,1.0,True
banco,Banco Serfinanza,2023-09,2026-02,30,27,19205,578.0,16.726589211618258,23.974134615384614,1.9692909134467813,30,1.0,True
banco,Finandina,2023-09,2026-02,30,27,16028,521.5,21.042543604651165,32.34948888888889,3.2440039040142166,30,1.0,True
banco,Banco Agrario,2023-09,2026-02,30,27,10567,344.0,21.66915470494418,30.061375661375664,2.807771071997826,30,1.0,True
banco,Banco Popular,2023-09,2026-02,30,27,1935,12.0,21.884444444444444,31.452662721893493,2.884586112106132,30,1.0,True
banco,Banco Unión,2023-09,2026-02,30,27,555,17.5,23.920357142857146,41.75,5.042493608111704,30,1.0,True
banco,Coopcentral,2023-09,2026-02,30,27,377,10.5,16.258235294117647,24.6,2.367323120811124,30,1.0,True
banco,Banco GNB Sudameris,2023-09,2026-02,30,27,234,7.5,14.27727272727273,25.305,3.640482282855935,30,1.0,True
banco,Bancien,2023-09,2026-01,15,12,4709,415.0,14.03,39.8,9.065474913473436,29,0.5172413793103449,False
banco,Banco Contactar,2024-03,2025-12,8,5,3125,366.5,14.0,33.3,6.352485380448547,22,0.36363636363636365,False
banco,Banco Pichincha,2023-09,2025-05,12,9,463,17.5,18.90671052631579,29.492500000000003,3.631481967541906,21,0.5714285714285714,False
banco,Banco Santander,2024-05,2026-02,16,13,146,8.0,4.5,12.68125,2.4151225896328867,22,0.7272727272727273,False
banco,MiBanco,2023-09,2025-11,23,20,96,3.0,24.45,41.75,5.360312969161465,27,0.8518518518518519,False
rango,Menor o igual a 3 SMLMV,2023-09,2026-02,30,27,1722917,52149.0,23.14237155671587,37.11328481319748,4.413227150100026,30,1.0,True
rango,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2023-09,2026-02,30,27,1119316,36736.0,22.71552528523553,35.901378880580104,4.251738888141357,30,1.0,True
rango,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,2023-09,2026-02,30,27,967291,32703.0,21.97158478953731,34.41655837287316,4.074312562800127,30,1.0,True
rango,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,2023-09,2026-02,30,27,680889,23303.0,20.655756269714853,32.78169527373302,3.9476067102291417,30,1.0,True
rango,Mayor a 100 SMLMV,2023-09,2026-02,30,27,610474,7496.5,19.701067947838023,41.566336640630496,6.1840865624064625,30,1.0,True
rango,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,2023-09,2026-02,30,27,592786,19816.5,19.232627925678248,33.43651943005182,4.566861336761498,30,1.0,True
total,total_sistema,2023-09,2026-02,30,27,5693673,186743.5,21.791183564554977,37.54956435812492,4.788064482687833,30,1.0,True
