number,value,params_alpha,user_attrs_mae_valid,user_attrs_rmse_valid,user_attrs_smape_valid,state,nivel,familia,params_l1_ratio,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_l2_regularization,params_learning_rate,params_max_iter,params_max_leaf_nodes,params_colsample_bytree,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample
75,0.7775241653497084,,1.1599804372621076,1.6871878073106477,6.65320637193375,COMPLETE,banco_rango,hist_gradient_boosting,,,,6.0,,,0.19168180934138,0.006952232701425978,419.0,13.0,,,,,
76,0.5895098624555131,,1.367734864756774,2.2917823450342505,7.779263518783496,COMPLETE,banco_rango,hist_gradient_boosting,,,,8.0,,,0.20553431560463334,0.005883048616399495,312.0,13.0,,,,,
77,0.6720563640002205,,1.2197575815613235,2.0484322735078617,6.996917458097708,COMPLETE,banco_rango,hist_gradient_boosting,,,,11.0,,,0.07909993842134015,0.009686746937090799,420.0,16.0,,,,,
78,0.7833066983562124,,1.1435955778780436,1.6651169788662368,6.562075338478931,COMPLETE,banco_rango,hist_gradient_boosting,,,,6.0,,,0.028152794599237686,0.008219663848717257,447.0,10.0,,,,,
79,0.6753562555121977,,1.2314416631517937,2.0381001706110453,7.0522784774647445,COMPLETE,banco_rango,hist_gradient_boosting,,,,9.0,,,0.13490040202329442,0.012166069633134219,451.0,10.0,,,,,
0,0.6900208355740101,,1.2931870026825554,1.9915364409656047,7.268814774124939,COMPLETE,banco_rango,xgboost,,10.0,,,,431.0,,0.08762050559064072,,,0.6202083881990965,3.96389588638785,3.3323645788192616e-08,0.6245760287469893,0.8193963178886665
1,0.7664521522181339,,1.2311877462737117,1.7286614240846692,6.914160623458522,COMPLETE,banco_rango,xgboost,,8.0,,,,601.0,,0.005419290634672375,,,0.9245991883601898,5.034443102887247,4.329370014459266e-07,4.4734294104626844e-07,0.9864594334728974
2,0.7496713777160753,,1.2712407391314042,1.7896877293977504,7.128277863502149,COMPLETE,banco_rango,xgboost,,6.0,,,,378.0,,0.027091411597666194,,,0.8253338026250707,3.6503833523887947,4.258943089524393e-06,1.9826980964985924e-05,0.6810531130891189
3,0.7400695770432455,,1.271968069422044,1.8236880931591135,7.101993621999242,COMPLETE,banco_rango,xgboost,,9.0,,,,492.0,,0.010919676461591487,,,0.8165865559879191,1.8825578416799567,0.0029369981104377003,3.425445902633376e-07,0.7814054972861253
4,0.6970153253646609,,1.352006358758958,1.9689393418614585,7.535967437238446,COMPLETE,banco_rango,xgboost,,10.0,,,,198.0,,0.21854952340652511,,,0.6870761961280168,2.8557701661212933,0.014391207615728067,9.148975058772307e-05,0.9137788066524075
5,0.45042721967811383,,1.5877293382240194,2.6517624291598976,8.824512001109182,COMPLETE,banco_rango,xgboost,,6.0,,,,241.0,,0.005719987374645638,,,0.6664509917200077,13.587923402725657,6.388511557344611e-06,0.0004793052550782129,0.959194180935452
6,0.5170953023269897,,1.4606716171625356,2.4857229438459583,8.209498054429142,COMPLETE,banco_rango,xgboost,,3.0,,,,560.0,,0.22195513835256983,,,0.9727745237038852,18.001719658125328,0.002404915432737351,1.9809253750493907,0.8988097705125015
7,0.38720059424988484,,1.7515916695820233,2.8001492076991066,9.626355013713164,COMPLETE,banco_rango,xgboost,,3.0,,,,216.0,,0.0059677388712406935,,,0.724904780360267,6.155631603704022,0.28749982347407854,1.6247252885719427e-05,0.696398648843469
8,0.5823554111116473,,1.3006560771095923,2.3116678624721927,7.363543232774028,COMPLETE,banco_rango,xgboost,,6.0,,,,360.0,,0.008677528234927538,,,0.5835477896558969,19.75085179540983,0.08916674715636537,6.143857495033091e-07,0.9109886413393178
9,0.7250049222707775,,1.3125240283493325,1.875791078630332,7.297506512177734,COMPLETE,banco_rango,xgboost,,9.0,,,,154.0,,0.07941443105985017,,,0.8970716560086756,2.4068483829477167,1.683416412018213e-05,1.1036250149900698e-07,0.8780532256184443
10,0.6058950387312467,,1.3695912483055397,2.2455770283052914,7.6866684438956225,COMPLETE,banco_rango,xgboost,,8.0,,,,818.0,,0.02115578422848772,,,0.9921986827862128,9.027330223985253,1.3815073407783126e-08,1.2905294800667507e-08,0.5580828440266691
11,0.6463621800673177,,1.3208690180903246,2.12716587969589,7.443733656043137,COMPLETE,banco_rango,xgboost,,7.0,,,,709.0,,0.02792452971445743,,,0.8187464410738592,7.592836547368121,2.2932025145672405e-06,0.0037653511867646863,0.6723794008211685
12,0.6344222623502929,,1.260412238926701,2.162777666810231,7.177084516143056,COMPLETE,banco_rango,xgboost,,4.0,,,,605.0,,0.016046841812323492,,,0.8978095540110853,11.027798967570606,1.716384252760554e-07,4.1269613143055075e-06,0.646467236019465
13,0.7397081291745593,,1.2785208006333242,1.8249556230879092,7.2287228138337865,COMPLETE,banco_rango,xgboost,,5.0,,,,676.0,,0.059460066537404856,,,0.8937631502027654,5.3041148175199435,9.868745464853728,0.001967495542127934,0.9982074392863458
14,0.608937308178337,,1.374803577136561,2.236892938635003,7.694881019325184,COMPLETE,banco_rango,xgboost,,7.0,,,,358.0,,0.04228970988024083,,,0.7843229415996872,10.123911012103425,0.0001164501309319152,0.04394253214905615,0.7346739431018943
15,0.6063941215730491,,1.3169088113635536,2.244154711772545,7.443438309662039,COMPLETE,banco_rango,xgboost,,5.0,,,,873.0,,0.013510364711824062,,,0.8672171871706797,13.271262457669696,5.482417813288493e-07,5.734559539253914e-06,0.6217109345017798
16,0.7291203186700365,,1.3377804223592042,1.861702237877646,7.433965960998508,COMPLETE,banco_rango,xgboost,,8.0,,,,343.0,,0.12618264459745376,,,0.9394514133363135,5.594415362026348,7.140200955923024e-05,1.2083386040972987e-08,0.8190851832912034
17,0.6803029193192325,,1.2547778953205035,2.022513090110818,7.176323693778161,COMPLETE,banco_rango,xgboost,,2.0,,,,457.0,,0.03290710899225556,,,0.7392457724720657,7.489451803774354,2.329730198130516e-07,0.00011757357692497144,0.566162224238176
18,0.7582696726798951,,1.2387119449462018,1.75868304192569,6.971444472341015,COMPLETE,banco_rango,xgboost,,7.0,,,,692.0,,0.008129515263428441,,,0.8429539746649828,4.117055183567369,1.8213424611458966e-06,1.1335223114407644e-06,0.7410327074109437
19,0.6332903963193723,,1.318720514864997,2.1661231696326175,7.432800414373355,COMPLETE,banco_rango,xgboost,,8.0,,,,698.0,,0.008106311726014434,,,0.9474502694926425,12.238835748918785,7.538971300051602e-07,9.412898527398899e-07,0.7447355250312212
20,0.6564955013280434,,1.2731982084015987,2.0964679160840065,7.203931975289517,COMPLETE,banco_rango,xgboost,,7.0,,,,757.0,,0.005191056031463581,,,0.8542494889511791,7.905022228614193,7.653859832734514e-08,4.748960520323541e-08,0.8530060170944956
21,0.7427663752290978,,1.2812835966735665,1.8142029744928991,7.161598954940917,COMPLETE,banco_rango,xgboost,,6.0,,,,599.0,,0.018500290396087516,,,0.8132684844788836,1.0679420969652451,1.3568870723776634e-05,2.06017297872733e-05,0.7107521453246902
22,0.7656068250435388,,1.1890806408703358,1.731787046088835,6.759776209923356,COMPLETE,banco_rango,xgboost,,5.0,,,,540.0,,0.009246283796566482,,,0.7608810578869978,4.058375011501633,2.07302098109393e-06,1.7488571950931964e-06,0.7849719873379233
23,0.7688311796200957,,1.178907045691557,1.7198344114094335,6.709329169755677,COMPLETE,banco_rango,xgboost,,5.0,,,,625.0,,0.008434356097083632,,,0.754074824007055,4.438305945130048,0.00036156206351794346,1.1799602360593405e-06,0.7938753110644886
24,0.7196259152435172,,1.1961479047162933,1.894047822878358,6.8694218175785515,COMPLETE,banco_rango,xgboost,,4.0,,,,539.0,,0.012821099490217237,,,0.7501477449534667,6.349510101623944,0.0006992618937163597,1.2533717428300641e-07,0.7899325522126976
25,0.7383807204979178,,1.2377115167319277,1.8296030623602755,7.009429962081383,COMPLETE,banco_rango,xgboost,,5.0,,,,620.0,,0.009816169734068536,,,0.776391004690734,4.745038792960592,5.499506053057245e-05,1.662708484280843e-06,0.997006694682417
26,0.6324780364627962,,1.2345156500071297,2.1685211134441933,7.04052278682461,COMPLETE,banco_rango,xgboost,,4.0,,,,772.0,,0.006886914870786133,,,0.6946897827608345,15.421035153741844,0.00036701433633500274,9.401672985673598e-08,0.8390204304967394
27,0.6606166381265672,,1.2557120518503069,2.0838539598496637,7.136914224866067,COMPLETE,banco_rango,xgboost,,5.0,,,,641.0,,0.010784606052804452,,,0.6360009751394979,8.645601224568134,0.001366206736610223,5.5405121166897695e-06,0.9521679712024017
28,0.7843327293571283,,1.1348963314835818,1.661170182177428,6.53212869353076,COMPLETE,banco_rango,xgboost,,3.0,,,,510.0,,0.006994512223143806,,,0.7212107604241201,2.864325827300735,0.014825844270794355,7.87701300552545e-05,0.6081891451687973
29,0.6863387557319957,,1.3062549236712624,2.003329730969078,7.4974759588365485,COMPLETE,banco_rango,xgboost,,2.0,,,,418.0,,0.006647385549726907,,,0.5735783737224762,1.0094899735617027,0.012528080717842111,0.009327579955292353,0.6366130037432643
30,0.7304150323559241,,1.2209665976868485,1.8572477537884309,7.049050007808924,COMPLETE,banco_rango,xgboost,,3.0,,,,487.0,,0.005259158812926636,,,0.6298651454940355,3.1366989031269137,0.30613466108256476,0.11428807823307979,0.603099944480212
31,0.7836752457051759,,1.1416559208008816,1.663700378544831,6.531637640514179,COMPLETE,banco_rango,xgboost,,4.0,,,,567.0,,0.007166627922013599,,,0.7113121029918705,4.330775997904691,0.015526277592600982,0.00013822691498838768,0.8094908632997493
32,0.7096029312275108,,1.1898634928313296,1.9276053368828372,6.840751309018008,COMPLETE,banco_rango,xgboost,,4.0,,,,582.0,,0.006931951133515149,,,0.7123516692899303,6.197547756542026,0.018608611861687243,0.0004176474508709396,0.8138333068744474
33,0.7613019985745026,,1.1827058968044302,1.7476175495983004,6.769716955768542,COMPLETE,banco_rango,xgboost,,3.0,,,,501.0,,0.01355563446946702,,,0.6655099864813476,3.7178436187386588,2.8699072688944343,6.957400219493305e-05,0.8730442890045425
34,0.7483858835095989,,1.2490407023435885,1.7942770711552403,6.994255641908248,COMPLETE,banco_rango,xgboost,,9.0,,,,660.0,,0.007223637097769638,,,0.7888650498571053,2.1644154155109314,0.005887741171216341,3.20406301878109e-05,0.7605051472914227
35,0.7173326022183273,,1.2478534841205355,1.9017782065614075,7.129576513817029,COMPLETE,banco_rango,xgboost,,10.0,,,,461.0,,0.005114599046433656,,,0.6623252303923103,4.495734035084264,0.03512946074390924,0.00021512015588779043,0.9458328049408267
36,0.7201776428195159,,1.2377613957712303,1.8921833263514933,7.144206235229301,COMPLETE,banco_rango,xgboost,,2.0,,,,288.0,,0.011917199894894974,,,0.7064393307260053,3.215233453909976,0.08519542900593349,2.6295918783295657e-07,0.8006592491632565
37,0.7167942967959422,,1.215536183297303,1.9035881970248834,6.955718142748888,COMPLETE,banco_rango,xgboost,,4.0,,,,420.0,,0.016650655649821388,,,0.7357063549804284,6.941700719306143,0.004476570119707635,0.0015299391949267385,0.8481786048061205
38,0.7495144656255587,,1.2403712326708132,1.7902485515031863,7.0694992150068385,COMPLETE,banco_rango,xgboost,,3.0,,,,567.0,,0.023136320231872523,,,0.5967992238464717,1.9456967843712802,0.00014597703155117225,8.602207545044156e-06,0.6743772866899155
39,0.7013610077410124,,1.3209185593897388,1.9547681830471146,7.396858896795427,COMPLETE,banco_rango,xgboost,,6.0,,,,511.0,,0.1616991126858668,,,0.6765480416692093,5.203277406310149,0.5507733521601703,0.0008279932162234472,0.7160781358366297
40,0.7545690808172774,,1.2362000166257152,1.7720935417130248,6.946975119361309,COMPLETE,banco_rango,xgboost,,9.0,,,,751.0,,0.006185595868584885,,,0.7965932076154348,3.067906366782106,0.0008650899413022306,6.112007631403553e-05,0.7639451530459949
41,0.7650356515513959,,1.1915649048366508,1.7338957870811902,6.769738705614421,COMPLETE,banco_rango,xgboost,,5.0,,,,553.0,,0.009569127154780258,,,0.7592361918028413,4.254908934458796,2.492719134608171e-08,2.3884802009051676e-06,0.7759754779352865
42,0.7686892000802223,,1.1580786692828133,1.720362475307948,6.62232162974265,COMPLETE,banco_rango,xgboost,,4.0,,,,530.0,,0.008720475733593865,,,0.764072132123218,3.8839871644560566,6.223389167574501e-06,4.0060736122015683e-07,0.891379499273264
43,0.7645148672912677,,1.1659996186857033,1.735816261061718,6.650106662474012,COMPLETE,banco_rango,xgboost,,4.0,,,,621.0,,0.007940908802194694,,,0.7205265295528926,2.5859872288121535,2.2038789911767904e-05,3.806426801852163e-07,0.9224276141410448
44,0.7452545357129707,,1.203161932296692,1.8054074738019148,6.936785829471824,COMPLETE,banco_rango,xgboost,,3.0,,,,474.0,,0.0058024906131544755,,,0.5506525053067391,5.727574352053527,5.611485338332414e-06,3.2258939591084044e-08,0.8896543263084159
45,0.7082647430545737,,1.208131387625483,1.932041562486197,6.932386074823538,COMPLETE,banco_rango,xgboost,,4.0,,,,522.0,,0.010416973292819515,,,0.6946585763093581,6.794889458856827,0.00026889401107238134,5.5565789379059005,0.9793999098538362
46,0.7725490096225844,,1.1576990456865273,1.7059485221290638,6.673302889018121,COMPLETE,banco_rango,xgboost,,3.0,,,,394.0,,0.008020942006286322,,,0.8017016423713897,1.6657391284738725,0.048762548207492894,4.1477935463029797e-07,0.863744290299951
47,0.7726905412859283,,1.1539000210466157,1.7054176752350083,6.653966906760058,COMPLETE,banco_rango,xgboost,,3.0,,,,391.0,,0.008228959837003794,,,0.8014519753344171,1.4936854727904578,0.0786160695720731,1.4075160620015347e-05,0.8666012710805189
48,0.7652252954438796,,1.204319791774481,1.7331959168139521,6.812529795965388,COMPLETE,banco_rango,xgboost,,2.0,,,,298.0,,0.0518964217252319,,,0.8044489350084008,1.4944155972742688,0.0949482981523038,1.256692329811103e-05,0.8384771075418879
49,0.7891471345482082,,1.142719464381891,1.6425241343348729,6.475309326977288,COMPLETE,banco_rango,xgboost,,3.0,,,,394.0,,0.0153336727555049,,,0.8476953639138558,1.7688458905725426,0.9516005347430027,3.5638788402644866e-05,0.8639949859275434
50,0.7911877089694741,,1.1387559778912801,1.6345568691296495,6.459860063407409,COMPLETE,banco_rango,xgboost,,3.0,,,,373.0,,0.015583917312294535,,,0.8281695625445435,2.0188731140184575,1.1280778834593201,0.00018902290624894772,0.8678907848473673
51,0.7818459022716431,,1.1791269283701253,1.6707200840882634,6.667606639173557,COMPLETE,banco_rango,xgboost,,3.0,,,,385.0,,0.02120663458850279,,,0.8340247521417951,1.912236606863578,2.5391738910828994,0.0002214826358980394,0.8705554902364094
52,0.7850538641090453,,1.1658138155554363,1.6583905981214608,6.575044768645669,COMPLETE,banco_rango,xgboost,,3.0,,,,331.0,,0.025374177213174226,,,0.8562291882741269,2.421848213840144,1.4559697650050596,0.00014413246746682523,0.8307250656821328
53,0.7790443147739989,,1.1538880807923522,1.6814137559152602,6.583415688799913,COMPLETE,banco_rango,xgboost,,2.0,,,,282.0,,0.027086787540866727,,,0.8281492754802645,2.5312565869413213,1.4926387331850925,0.00017545677273174507,0.9270627233066697
54,0.7742262465868663,,1.1694722649198641,1.6996470013800054,6.673698978970649,COMPLETE,banco_rango,xgboost,,3.0,,,,326.0,,0.020433331983131683,,,0.872368883961994,3.183471593239852,8.159707824493406,3.957281289986257e-05,0.8191834386845621
55,0.7871417206914884,,1.158947411453143,1.650316642965121,6.570725250766751,COMPLETE,banco_rango,xgboost,,2.0,,,,228.0,,0.03670245971822127,,,0.8346931450214399,2.441162106421946,1.4654906185977008,0.00652622033742083,0.8285366363993573
56,0.7952488626685918,,1.1404864901119984,1.6185837178113534,6.447374879727094,COMPLETE,banco_rango,xgboost,,2.0,,,,230.0,,0.03525083268105065,,,0.9157342997966164,2.6045490736065045,0.45534949551584547,0.008078197982938304,0.8266211049739374
57,0.7924027523292339,,1.139670768711487,1.6297943261069818,6.450144788216544,COMPLETE,banco_rango,xgboost,,2.0,,,,177.0,,0.04514573467645238,,,0.8878702294302727,2.5755336205574055,0.907905201525917,0.0092724016461514,0.8393346717356022
58,0.6270376033953837,,1.2438170069518044,2.1845124758291017,7.078881686744469,COMPLETE,banco_rango,xgboost,,2.0,,,,169.0,,0.03856467449915198,,,0.9134955785928428,16.950043946576745,0.6998630528679715,0.010432943787516878,0.8350615125494667
59,0.7664084612153514,,1.224821072643489,1.728823111335982,6.861561723263191,COMPLETE,banco_rango,xgboost,,2.0,,,,247.0,,0.06672952407268967,,,0.8781348144795404,2.2319255127057613,0.21220993339627142,0.08914551500621103,0.9077170381982895
60,0.7821676642448883,,1.1582182061091222,1.6694875320437297,6.591469221450214,COMPLETE,banco_rango,xgboost,,2.0,,,,221.0,,0.03116667789159789,,,0.8527663579223178,1.225529314342111,4.097212360905998,0.006839241026892111,0.8314145423900963
61,0.795917913858554,,1.143671711357273,1.615937086718437,6.448047680888356,COMPLETE,banco_rango,xgboost,,2.0,,,,190.0,,0.04351326757912703,,,0.9126615888978467,2.610443717116281,1.4734112294984698,0.03768413113294071,0.8512995705239569
62,0.7864945277654013,,1.1679514842327348,1.6528236223193156,6.615238160178995,COMPLETE,banco_rango,xgboost,,2.0,,,,176.0,,0.04776596082057051,,,0.923218616437835,3.600829128315549,1.2331018424380988,0.04254174824175914,0.8552052356455787
63,0.7872149913767266,,1.1616366388026502,1.6500325801621214,6.591666769550705,COMPLETE,banco_rango,xgboost,,2.0,,,,189.0,,0.04782039667405634,,,0.9618981729009365,3.6544638457901897,0.8464732951482912,0.028636148665803836,0.8575663086367113
64,0.7590887329243637,,1.2427549995464384,1.755701021337426,6.947634915479113,COMPLETE,banco_rango,xgboost,,2.0,,,,202.0,,0.09628742770127566,,,0.9689761953772279,4.93345769579507,0.20796395495981373,0.022474191257161196,0.8826278757218227
65,0.7860940169704723,,1.1574052150319931,1.6543731459470774,6.573061144640224,COMPLETE,banco_rango,xgboost,,2.0,,,,255.0,,0.03722949563512197,,,0.9510194598988186,3.411531993036271,0.5508731700187561,0.3642076446493322,0.8526175495556186
66,0.6724349668069964,,1.2551310408094438,2.0472494998717092,7.134328081575977,COMPLETE,banco_rango,xgboost,,2.0,,,,157.0,,0.06572495014579181,,,0.9961521562206688,10.398458681664572,6.51748454872493,0.0032761741736581683,0.9092014959314014
67,0.7878425369314402,,1.1608887680170108,1.6475976454882113,6.5791797157848135,COMPLETE,banco_rango,xgboost,,2.0,,,,221.0,,0.047093987837211713,,,0.9059023648936756,1.8630193824174222,0.9051848617736246,0.37592271861270826,0.8227012755030042
68,0.7758547564955993,,1.1695896849010603,1.693506116453097,6.660580023730944,COMPLETE,banco_rango,xgboost,,2.0,,,,196.0,,0.04323009444211919,,,0.8909948388519193,1.7854142382663423,0.34270065358321816,1.0748194128874642,0.8973283905808517
69,0.6644326501615638,,1.2828905796651113,2.072105459091447,7.314216405965716,COMPLETE,banco_rango,xgboost,,2.0,,,,265.0,,0.08176182768395722,,,0.9095319275143315,11.765497980531608,3.7436988060002,0.3502282244579131,0.7955255186112399
70,0.6051122813306948,,1.2947577311088854,2.2478059651170725,7.3589710510514506,COMPLETE,banco_rango,xgboost,,3.0,,,,189.0,,0.053425663163807646,,,0.9398013512232388,19.753932073005004,0.9848889360212809,0.1271410483349044,0.8032148519022304
71,0.7975952077131605,,1.1272807657693078,1.6092829177804115,6.384515138992726,COMPLETE,banco_rango,xgboost,,2.0,,,,218.0,,0.03229455886338598,,,0.9657227779229164,2.7701692583220954,0.16043221433674681,0.016529846942893188,0.8245421618378116
72,0.7963042523480861,,1.1297709518343908,1.614406833762612,6.3868925277998505,COMPLETE,banco_rango,xgboost,,2.0,,,,231.0,,0.03105685757808584,,,0.9667137790682367,1.1238820304503006,0.1468406321444297,0.01637767923955861,0.8502740304582619
73,0.7831232300373214,,1.1669056465366359,1.6658217343295594,6.512683637034407,COMPLETE,banco_rango,xgboost,,3.0,,,,305.0,,0.031125201953149207,,,0.9797385811737105,1.052378612484661,0.15247099286725252,0.014556627105986021,0.8787366150333975
74,0.7881977578654218,,1.1666053769052969,1.6462177591742608,6.5849573465263,COMPLETE,banco_rango,xgboost,,2.0,,,,232.0,,0.04213994055271745,,,0.8840337400559212,2.940958423131339,0.5075090860235841,0.001330538101988632,0.8463947456684362
75,0.7842513764797585,,1.1544202083821193,1.6614834615911953,6.616265162222354,COMPLETE,banco_rango,xgboost,,2.0,,,,274.0,,0.01562720523027903,,,0.9344044537655689,2.895008253146436,0.36630286205290163,0.0012397657223224363,0.8425481181035236
76,0.7891951498972393,,1.1573841566352352,1.6423371061439096,6.486074653263568,COMPLETE,banco_rango,xgboost,,3.0,,,,234.0,,0.03252876184036651,,,0.8862823560086569,2.947280044161161,0.13377300374684117,0.003117710650820777,0.8095832334628124
77,0.7968432059335229,,1.1224763310341286,1.6122696594185442,6.347784412232689,COMPLETE,banco_rango,xgboost,,3.0,,,,157.0,,0.029123664717509934,,,0.9850867458023636,1.0022779168595104,0.039816375759847616,0.018812696773228988,0.7811713964905641
78,0.7954426872699532,,1.130837796889097,1.6178174323879093,6.375138870971845,COMPLETE,banco_rango,xgboost,,3.0,,,,157.0,,0.033518708753837105,,,0.9815279332935457,1.2572079420490359,0.0393610450064616,0.003053234140990945,0.76395090247213
79,0.7945935747190542,,1.1297246944259736,1.6211717159899217,6.42722491212416,COMPLETE,banco_rango,xgboost,,3.0,,,,154.0,,0.024626415895982426,,,0.9847187699649401,1.2110640911595834,0.04617797455499912,0.06051307583437054,0.7807176145597057
0,0.8347180456090172,0.041858227295469716,1.2605662343640909,1.4707960562041185,6.930943123117456,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
1,0.7893033146692718,451.85609510240965,1.2138635917145084,1.660613593194173,6.6119087644541,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
2,0.6243363980535388,13.3032451015229,1.9742858383864954,2.2173757624046866,10.117824504751148,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
3,0.6809065196075044,1.55099139875943,1.82215796969677,2.043613214934846,9.41339208043271,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
4,0.8473277634369092,0.0012363188277052211,1.192146681296966,1.4135779782874023,6.6407614248384625,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
5,0.8473279172390645,0.0012358382772306934,1.1921457997111515,1.4135772662673276,6.640757722605385,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
6,0.8476420135744794,0.00025502648504032837,1.190341039064419,1.4121224225614546,6.6331805035128495,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
7,0.6629121416245514,115.67327199145953,1.8287938473222354,2.1004448925600765,9.411283721008806,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
8,0.6789011437090968,1.6136341713591311,1.827779667939635,2.050024806180186,9.437506095924885,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
9,0.6286458691281468,9.047071957568372,1.9640433249004046,2.204620627385749,10.078156931344468,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
10,0.8476791225653737,0.00013922315388625753,1.190127234010757,1.4119504406700505,6.632283103193524,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
11,0.8476907232032467,0.00010302510016845843,1.190060371093228,1.4118966731304086,6.632002471582956,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
12,0.8415942154764635,0.01937259366410113,1.2238397253033002,1.4398765382946697,6.77439472127723,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
13,0.8476888751510389,0.00010879156803766611,1.190071023571767,1.411905238763783,6.632047180950984,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
14,0.8424156234379766,0.016744173937888723,1.2193929805655326,1.4361384699827717,6.755590302796081,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
15,0.8471964639750971,0.001646661799353062,1.1928985228106495,1.4141856923821954,6.643919124258341,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
16,0.8476872878082075,0.00011374457672278171,1.19008017303358,1.411912595980212,6.6320855821345965,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
17,0.8462121238413605,0.0047296267895131534,1.1984874773231053,1.4187333786717191,6.6674130167963614,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
18,0.8032619770344903,0.16081555691101193,1.4087678474700394,1.604663182731689,7.576564093382462,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
19,0.8474813409355823,0.000756607782803965,1.1912653409651628,1.4128668195407175,6.637060674997914,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
20,0.7961546137509177,0.19267834813641999,1.4380335169187863,1.6333910817588329,7.705841884723132,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
21,0.8476897382306963,0.00010609850017121621,1.1900660486760557,1.4119012384374203,6.632026300869544,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
22,0.8476209317458672,0.00032082200749873065,1.1904624479741652,1.4122201171222588,6.633690114866354,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
23,0.8458615225191616,0.005830663596179063,1.2004583370768305,1.4203496524582635,6.675706367455263,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
24,0.847580889958043,0.00044580477530958157,1.190692936610964,1.4124056547572936,6.634657633499602,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
25,0.8462386362062929,0.004646431245232459,1.1983380244950292,1.418611081650399,6.666784303294072,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
26,0.8476892411641126,0.00010764949619296744,1.1900689138362355,1.4119035423148618,6.6320383261990505,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
27,0.8469943454489416,0.00227873184139932,1.194052933301375,1.4151206794819897,6.648768874279789,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
28,0.8475892479198238,0.0004197154831108147,1.190644838325622,1.4123669293169168,6.634455726934219,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
29,0.8318105131257819,0.05166059792654139,1.2754442070984469,1.483676301033808,6.994776969186828,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
30,0.8432225199598877,0.014172765568593104,1.2149782369607527,1.432456942747288,6.736941771868361,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
31,0.8476892699875006,0.00010755955859804772,1.190068747694864,1.411903408720079,6.6320376288888525,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
32,0.8476477905507014,0.00023699766433476715,1.1903077628784298,1.4120956504992195,6.633040830429376,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
33,0.8475256489822746,0.0006182590863826311,1.191010679856297,1.4126615793536466,6.635991521251395,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
34,0.8476862310791236,0.00011704191956021186,1.1900862639064183,1.4119174938199748,6.632111146176286,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
35,0.8468819757015666,0.002630349720433677,1.1946932015366198,1.4156402274958948,6.651459347803448,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
36,0.847466027672721,0.0008044276232039394,1.191353313556114,1.4129377454788559,6.637430031379322,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
37,0.7298363060431028,937.8118632537166,1.2335711721295264,1.8804129343109313,7.000617158098077,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
38,0.8476508665801308,0.00022739812918406004,1.1902900433014645,1.412081395144083,6.632966455007612,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
39,0.8473383083677697,0.0012033721327181506,1.1920862334754783,1.4135291601794782,6.640507575387586,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
40,0.6598011299608552,111.20400203756152,1.8395732726965475,2.110115221366315,9.463637702533996,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
41,0.8476909707122707,0.00010225280193184222,1.1900589443870007,1.4118955259340034,6.63199648358437,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
42,0.8476505168885803,0.00022848942553508014,1.1902920577547988,1.4120830157396127,6.632974910372476,COMPLETE,banco,ridge,,,,,,,,,,,,,,,
